token	declaring_type	method	rva	il_bytes	attributes	impl_attributes
0x06003B3F	StardewValley.GameLocation	pokeTileForConstruction	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003B40	StardewValley.GameLocation	updateWarps	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003B41	StardewValley.GameLocation	loadWeeds	0x2050	1	Public, HideBySig	NoInlining
0x06003B42	StardewValley.GameLocation	CanLoadPathObjectHere	0x2050	1	Public, HideBySig	NoInlining
0x06003B43	StardewValley.GameLocation	loadObjects	0x2050	1	Public, HideBySig	NoInlining
0x06003B44	StardewValley.GameLocation	loadPathsLayerObjectsInArea	0x2050	1	Public, HideBySig	NoInlining
0x06003B45	StardewValley.GameLocation	TryGetTreeIdForTile	0x2050	1	Public, HideBySig	NoInlining
0x06003B46	StardewValley.GameLocation	BuildStartingCabins	0x2050	1	Public, HideBySig	NoInlining
0x06003B47	StardewValley.GameLocation	updateDoors	0x2050	1	Public, HideBySig	NoInlining
0x06003B48	StardewValley.GameLocation	clearArea	0x2050	1	Private, HideBySig	NoInlining
0x06003B49	StardewValley.GameLocation	isTerrainFeatureAt	0x2050	1	Public, HideBySig	NoInlining
0x06003B4A	StardewValley.GameLocation	loadLights	0x2050	1	Public, HideBySig	NoInlining
0x06003B4B	StardewValley.GameLocation	isFarmBuildingInterior	0x2050	1	Public, HideBySig	NoInlining
0x06003B4C	StardewValley.GameLocation	IsActiveLocation	0x2050	1	Public, HideBySig	NoInlining
0x06003B4D	StardewValley.GameLocation	CanBeRemotedlyViewed	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003B4E	StardewValley.GameLocation	adjustMapLightPropertiesForLamp	0x2050	1	Family, HideBySig	NoInlining
0x06003B4F	StardewValley.GameLocation	changeMapProperties	0x2050	1	Private, HideBySig	NoInlining
0x06003B50	StardewValley.GameLocation	LogMapPropertyError	0x2050	1	Public, HideBySig	NoInlining
0x06003B51	StardewValley.GameLocation	LogMapPropertyError	0x2050	1	Public, HideBySig	NoInlining
0x06003B52	StardewValley.GameLocation	LogTilePropertyError	0x2050	1	Public, HideBySig	NoInlining
0x06003B53	StardewValley.GameLocation	LogTilePropertyError	0x2050	1	Public, HideBySig	NoInlining
0x06003B54	StardewValley.GameLocation	testToDrawShopIconAnim	0x2050	1	Private, HideBySig	NoInlining
0x06003B55	StardewValley.GameLocation	npcAtCounter	0x2050	1	Private, HideBySig	NoInlining
0x06003B56	StardewValley.GameLocation	drawShopIconAnim	0x2050	1	Private, HideBySig	NoInlining
0x06003B57	StardewValley.GameLocation	containsNPCAlready	0x2050	1	Public, HideBySig	NoInlining
0x06003B58	StardewValley.GameLocation	removeCharactersWithNullLocation	0x2050	1	Public, HideBySig	NoInlining
0x06003B59	StardewValley.GameLocation	LogTileActionError	0x2050	1	Public, HideBySig	NoInlining
0x06003B5A	StardewValley.GameLocation	LogTileTouchActionError	0x2050	1	Public, HideBySig	NoInlining
0x06003B5B	StardewValley.GameLocation	Equals	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003B5C	StardewValley.GameLocation	Equals	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003B5D	StardewValley.GameLocation	.cctor	0x2050	1	Private, Static, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003B5E	StardewValley.GameLocation	<initNetFields>b__165_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B5F	StardewValley.GameLocation	<initNetFields>b__165_1	0x2050	1	Private, HideBySig	NoInlining
0x06003B60	StardewValley.GameLocation	<initNetFields>b__165_2	0x2050	1	Private, HideBySig	NoInlining
0x06003B61	StardewValley.GameLocation	<initNetFields>b__165_3	0x2050	1	Private, HideBySig	NoInlining
0x06003B62	StardewValley.GameLocation	<initNetFields>b__165_4	0x2050	1	Private, HideBySig	NoInlining
0x06003B63	StardewValley.GameLocation	<initNetFields>b__165_5	0x2050	1	Private, HideBySig	NoInlining
0x06003B64	StardewValley.GameLocation	<initNetFields>b__165_6	0x2050	1	Private, HideBySig	NoInlining
0x06003B65	StardewValley.GameLocation	<initNetFields>b__165_7	0x2050	1	Private, HideBySig	NoInlining
0x06003B66	StardewValley.GameLocation	<initNetFields>b__165_8	0x2050	1	Private, HideBySig	NoInlining
0x06003B67	StardewValley.GameLocation	<initNetFields>b__165_9	0x2050	1	Private, HideBySig	NoInlining
0x06003B68	StardewValley.GameLocation	<initNetFields>b__165_10	0x2050	1	Private, HideBySig	NoInlining
0x06003B69	StardewValley.GameLocation	<initNetFields>b__165_11	0x2050	1	Private, HideBySig	NoInlining
0x06003B6A	StardewValley.GameLocation	<initNetFields>b__165_13	0x2050	1	Private, HideBySig	NoInlining
0x06003B6B	StardewValley.GameLocation	<initNetFields>b__165_14	0x2050	1	Private, HideBySig	NoInlining
0x06003B6C	StardewValley.GameLocation	<initNetFields>b__165_15	0x2050	1	Private, HideBySig	NoInlining
0x06003B6D	StardewValley.GameLocation	<initNetFields>b__165_16	0x2050	1	Private, HideBySig	NoInlining
0x06003B6E	StardewValley.GameLocation	<initNetFields>b__165_17	0x2050	1	Private, HideBySig	NoInlining
0x06003B6F	StardewValley.GameLocation	<MakeMapModifications>g__ShowSkillMastery|167_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B70	StardewValley.GameLocation	<performTouchAction>g__LogError|277_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B71	StardewValley.GameLocation	<DayUpdate>b__310_2	0x2050	1	Private, HideBySig	NoInlining
0x06003B72	StardewValley.GameLocation	<resetForPlayerEntry>b__351_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B73	StardewValley.GameLocation	<resetLocalState>b__352_1	0x2050	1	Private, HideBySig	NoInlining
0x06003B74	StardewValley.GameLocation	<LowPriorityLeftClick>b__385_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B75	StardewValley.GameLocation	<LowPriorityLeftClick>b__385_1	0x2050	1	Private, HideBySig	NoInlining
0x06003B76	StardewValley.GameLocation	<LowPriorityLeftClick>b__385_2	0x2050	1	Private, HideBySig	NoInlining
0x06003B77	StardewValley.GameLocation	<animalShop>b__429_1	0x2050	1	Private, HideBySig	NoInlining
0x06003B78	StardewValley.GameLocation	<startSleep>b__444_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B79	StardewValley.GameLocation	<ShowConstructOptions>b__455_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B7A	StardewValley.GameLocation	<answerDialogueAction>b__458_2	0x2050	1	Private, HideBySig	NoInlining
0x06003B7B	StardewValley.GameLocation	<answerDialogueAction>b__458_3	0x2050	1	Private, HideBySig	NoInlining
0x06003B7C	StardewValley.GameLocation	<answerDialogueAction>b__458_4	0x2050	1	Private, HideBySig	NoInlining
0x06003B7D	StardewValley.GameLocation	<answerDialogueAction>b__458_5	0x2050	1	Private, HideBySig	NoInlining
0x06003B7E	StardewValley.GameLocation	<answerDialogueAction>b__458_6	0x2050	1	Private, HideBySig	NoInlining
0x06003B7F	StardewValley.GameLocation	<answerDialogueAction>b__458_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B80	StardewValley.GameLocation	<answerDialogueAction>b__458_7	0x2050	1	Private, HideBySig	NoInlining
0x06003B81	StardewValley.GameLocation	<answerDialogueAction>b__458_1	0x2050	1	Private, HideBySig	NoInlining
0x06003B82	StardewValley.GameLocation	<CheckGenericFishRequirements>g__LogFormatError|513_0	0x2050	1	Assembly, Static, HideBySig	NoInlining
0x06003B83	StardewValley.GameLocation	<GetData>g__GetImpl|518_0	0x2050	1	Assembly, Static, HideBySig	NoInlining
0x06003B84	StardewValley.GameLocation	<HandleTreasureTileProperty>g__LogError|521_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B85	StardewValley.GameLocation	<GetHayFromAnySilo>g__TryGetHayFrom|588_0	0x2050	1	Assembly, Static, HideBySig	NoInlining
0x06003B86	StardewValley.GameLocation	<buildStructure>g__RemoveArtifactSpots|597_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B87	StardewValley.InteriorDoor	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003B88	StardewValley.InteriorDoor	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003B89	StardewValley.InteriorDoor	Set	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003B8A	StardewValley.InteriorDoor	ReadDelta	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003B8B	StardewValley.InteriorDoor	WriteDelta	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003B8C	StardewValley.InteriorDoor	ResetLocalState	0x2050	1	Public, HideBySig	NoInlining
0x06003B8D	StardewValley.InteriorDoor	ApplyMapModifications	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003B8E	StardewValley.InteriorDoor	CleanUpLocalState	0x2050	1	Public, HideBySig	NoInlining
0x06003B8F	StardewValley.InteriorDoor	closeDoorSprite	0x2050	1	Private, HideBySig	NoInlining
0x06003B90	StardewValley.InteriorDoor	openDoorSprite	0x2050	1	Private, HideBySig	NoInlining
0x06003B91	StardewValley.InteriorDoor	openDoorTiles	0x2050	1	Private, HideBySig	NoInlining
0x06003B92	StardewValley.InteriorDoor	closeDoorTiles	0x2050	1	Private, HideBySig	NoInlining
0x06003B93	StardewValley.InteriorDoor	Update	0x2050	1	Public, HideBySig	NoInlining
0x06003B94	StardewValley.InteriorDoor	Draw	0x2050	1	Public, HideBySig	NoInlining
0x06003B95	StardewValley.InteriorDoor	<openDoorTiles>b__14_0	0x2050	1	Private, HideBySig	NoInlining
0x06003B96	StardewValley.InteriorDoorDictionary	get_Doors	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003B97	StardewValley.InteriorDoorDictionary	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003B98	StardewValley.InteriorDoorDictionary	setFieldValue	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003B99	StardewValley.InteriorDoorDictionary	ResetSharedState	0x2050	1	Public, HideBySig	NoInlining
0x06003B9A	StardewValley.InteriorDoorDictionary	ResetLocalState	0x2050	1	Public, HideBySig	NoInlining
0x06003B9B	StardewValley.InteriorDoorDictionary	GetDoorTilesFromMapProperty	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003B9C	StardewValley.InteriorDoorDictionary	MakeMapModifications	0x2050	1	Public, HideBySig	NoInlining
0x06003B9D	StardewValley.InteriorDoorDictionary	CleanUpLocalState	0x2050	1	Public, HideBySig	NoInlining
0x06003B9E	StardewValley.InteriorDoorDictionary	Update	0x2050	1	Public, HideBySig	NoInlining
0x06003B9F	StardewValley.InteriorDoorDictionary	Draw	0x2050	1	Public, HideBySig	NoInlining
0x06003BA0	StardewValley.LocationContexts	get_Island	0x2050	1	Public, Static, HideBySig, SpecialName	NoInlining
0x06003BA1	StardewValley.LocationContexts	get_Default	0x2050	1	Public, Static, HideBySig, SpecialName	NoInlining
0x06003BA2	StardewValley.LocationContexts	Require	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BA3	StardewValley.MovieInvitation	get_NetFields	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BA4	StardewValley.MovieInvitation	get_farmer	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BA5	StardewValley.MovieInvitation	set_farmer	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BA6	StardewValley.MovieInvitation	get_invitedNPC	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BA7	StardewValley.MovieInvitation	set_invitedNPC	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BA8	StardewValley.MovieInvitation	get_fulfilled	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BA9	StardewValley.MovieInvitation	set_fulfilled	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BAA	StardewValley.MovieInvitation	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BAB	StardewValley.StartMovieEvent	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BAC	StardewValley.StartMovieEvent	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BAD	StardewValley.StartMovieEvent	Read	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BAE	StardewValley.StartMovieEvent	Write	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BAF	StardewValley.StartMovieEvent	ReadCharacterList	0x2050	1	Public, HideBySig	NoInlining
0x06003BB0	StardewValley.StartMovieEvent	WriteCharacterList	0x2050	1	Public, HideBySig	NoInlining
0x06003BB1	StardewValley.MovieViewerLockEvent	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BB2	StardewValley.MovieViewerLockEvent	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BB3	StardewValley.MovieViewerLockEvent	Read	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BB4	StardewValley.MovieViewerLockEvent	Write	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BB5	StardewValley.Shed	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BB6	StardewValley.Shed	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BB7	StardewValley.Shed	resetLocalState	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003BB8	StardewValley.Shed	draw	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BB9	StardewValley.SlimeHutch	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BBA	StardewValley.SlimeHutch	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BBB	StardewValley.SlimeHutch	initNetFields	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003BBC	StardewValley.SlimeHutch	OnParentBuildingUpgraded	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BBD	StardewValley.SlimeHutch	isFull	0x2050	1	Public, HideBySig	NoInlining
0x06003BBE	StardewValley.SlimeHutch	canSlimeMateHere	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BBF	StardewValley.SlimeHutch	canSlimeHatchHere	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BC0	StardewValley.SlimeHutch	DayUpdate	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BC1	StardewValley.SlimeHutch	TransferDataFromSavedLocation	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BC2	StardewValley.SlimeHutch	resetLocalState	0x2050	1	Family, Virtual, HideBySig	NoInlining
0x06003BC3	StardewValley.SlimeHutch	performToolAction	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BC4	StardewValley.SlimeHutch	UpdateWhenCurrentLocation	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003BC5	StardewValley.TilePositionComparer	Equals	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BC6	StardewValley.TilePositionComparer	GetHashCode	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BC7	StardewValley.TilePositionComparer	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BC8	StardewValley.WaterTiles	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BC9	StardewValley.WaterTiles	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BCA	StardewValley.WaterTiles	get_Item	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BCB	StardewValley.WaterTiles	set_Item	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BCC	StardewValley.MachineDataUtility	HasAdditionalRequirements	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BCD	StardewValley.MachineDataUtility	CanApplyOutput	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BCE	StardewValley.MachineDataUtility	TryGetMachineOutputRule	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BCF	StardewValley.MachineDataUtility	GetOutputData	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD0	StardewValley.MachineDataUtility	GetOutputData	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD1	StardewValley.MachineDataUtility	GetOutputItem	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD2	StardewValley.MachineDataUtility	UpdateStats	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD3	StardewValley.MachineDataUtility	PlayEffects	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD4	StardewValley.MachineDataUtility	FormatOutputId	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD5	StardewValley.MachineDataUtility	GetTokenValue	0x2050	1	Private, Static, HideBySig	NoInlining
0x06003BD6	StardewValley.MachineDataUtility	GetNearbyFlowerItemId	0x2050	1	Public, Static, HideBySig	NoInlining
0x06003BD7	StardewValley.MachineDataUtility	.cctor	0x2050	1	Private, Static, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BD8	StardewValley.DisposableList`1	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BD9	StardewValley.DisposableList`1	GetEnumerator	0x2050	1	Public, HideBySig	NoInlining
0x06003BDA	StardewValley.MovieConcession	get_TypeDefinitionId	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BDB	StardewValley.MovieConcession	get_QualifiedItemId	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BDC	StardewValley.MovieConcession	get_Id	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BDD	StardewValley.MovieConcession	get_Name	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BDE	StardewValley.MovieConcession	get_DisplayName	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BDF	StardewValley.MovieConcession	get_IsRecipe	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE0	StardewValley.MovieConcession	set_IsRecipe	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE1	StardewValley.MovieConcession	get_Stack	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE2	StardewValley.MovieConcession	set_Stack	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE3	StardewValley.MovieConcession	get_Quality	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE4	StardewValley.MovieConcession	set_Quality	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003BE5	StardewValley.MovieConcession	get_Tags	0x2050	1	Public, HideBySig, SpecialName	NoInlining
0x06003BE6	StardewValley.MovieConcession	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BE7	StardewValley.MovieConcession	drawInMenu	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BE8	StardewValley.MovieConcession	GetTexture	0x2050	1	Public, HideBySig	NoInlining
0x06003BE9	StardewValley.MovieConcession	GetSpriteIndex	0x2050	1	Public, HideBySig	NoInlining
0x06003BEA	StardewValley.MovieConcession	ShouldDrawIcon	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BEB	StardewValley.MovieConcession	getDescription	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BEC	StardewValley.MovieConcession	maximumStackSize	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BED	StardewValley.MovieConcession	addToStack	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BEE	StardewValley.MovieConcession	canStackWith	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BEF	StardewValley.MovieConcession	sellToStorePrice	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF0	StardewValley.MovieConcession	salePrice	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF1	StardewValley.MovieConcession	appliesProfitMargins	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF2	StardewValley.MovieConcession	actionWhenPurchased	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF3	StardewValley.MovieConcession	CanBuyItem	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF4	StardewValley.MovieConcession	IsInfiniteStock	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF5	StardewValley.MovieConcession	GetSalableInstance	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF6	StardewValley.MovieConcession	FixStackSize	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF7	StardewValley.MovieConcession	FixQuality	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF8	StardewValley.MovieConcession	GetItemTypeId	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003BF9	StardewValley.MultipleMutexRequest	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BFA	StardewValley.MultipleMutexRequest	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003BFB	StardewValley.MultipleMutexRequest	_RequestMutexes	0x2050	1	Family, HideBySig	NoInlining
0x06003BFC	StardewValley.MultipleMutexRequest	_OnLockAcquired	0x2050	1	Family, HideBySig	NoInlining
0x06003BFD	StardewValley.MultipleMutexRequest	_OnLockFailed	0x2050	1	Family, HideBySig	NoInlining
0x06003BFE	StardewValley.MultipleMutexRequest	_Finalize	0x2050	1	Family, HideBySig	NoInlining
0x06003BFF	StardewValley.MultipleMutexRequest	ReleaseLocks	0x2050	1	Public, HideBySig	NoInlining
0x06003C00	StardewValley.LoggingBinaryWriter	get_BaseStream	0x2050	1	Public, Virtual, HideBySig, SpecialName	NoInlining
0x06003C01	StardewValley.LoggingBinaryWriter	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003C02	StardewValley.LoggingBinaryWriter	currentPath	0x2050	1	Private, HideBySig	NoInlining
0x06003C03	StardewValley.LoggingBinaryWriter	Push	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C04	StardewValley.LoggingBinaryWriter	Pop	0x2050	1	Public, Final, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C05	StardewValley.LoggingBinaryWriter	Close	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C06	StardewValley.LoggingBinaryWriter	Flush	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C07	StardewValley.LoggingBinaryWriter	Seek	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C08	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C09	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0A	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0B	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0C	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0D	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0E	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C0F	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C10	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C11	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C12	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C13	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C14	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C15	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C16	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C17	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C18	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C19	StardewValley.LoggingBinaryWriter	Write	0x2050	1	Public, Virtual, HideBySig	NoInlining
0x06003C1A	StardewValley.Multiplayer	get_protocolVersion	0x2050	1	Public, Static, HideBySig, SpecialName	NoInlining
0x06003C1B	StardewValley.Multiplayer	.ctor	0x2050	1	Public, HideBySig, SpecialName, RTSpecialName	NoInlining
0x06003C1C	StardewValley.Multiplayer	getNewID	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C1D	StardewValley.Multiplayer	get_MaxPlayers	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask, SpecialName	NoInlining
0x06003C1E	StardewValley.Multiplayer	isDisconnecting	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C1F	StardewValley.Multiplayer	isDisconnecting	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C20	StardewValley.Multiplayer	isClientBroadcastType	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C21	StardewValley.Multiplayer	allowSyncDelay	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C22	StardewValley.Multiplayer	interpolationTicks	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C23	StardewValley.Multiplayer	farmerRoots	0x2050	1	Private, HideBySig	NoInlining
0x06003C24	StardewValley.Multiplayer	farmerRoot	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C25	StardewValley.Multiplayer	broadcastFarmerDeltas	0x2050	1	Public, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C26	StardewValley.Multiplayer	broadcastTeamDelta	0x2050	1	Family, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C27	StardewValley.Multiplayer	broadcastFarmerDelta	0x2050	1	Family, Virtual, HideBySig, VtableLayoutMask	NoInlining
0x06003C28	StardewValley.Multiplayer	updateRoot	0x2050	1	Public, HideBySig	NoInlining
0x06003C29	StardewValley.Multiplayer	updateRoots	0x2050	1	Public, HideBySig	NoInlining
